franklin d roosevelt ,january 4 1939,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-4-1939
franklin d roosevelt ,january 3 1940,https://www.infoplease.com/primary-sources/government/presidential-speeches/franklin-d-roosevelt-january-3-1940
franklin d roosevelt ,january 6 1941,https://www.infoplease.com/primary-sources/government/presidential-speeches/franklin-d-roosevelt-january-6-1941
franklin d roosevelt ,january 6 1942,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-6-1942
franklin d roosevelt ,january 7 1943,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-7-1943
franklin d roosevelt ,january 11 1944,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-11-1944
franklin d roosevelt ,january 6 1945,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-franklin-d-roosevelt-january-6-1945
harry s truman ,january 21 1946,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-harry-s-truman-january-21-1946
harry s truman ,january 6 1947,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-harry-s-truman-january-6-1947
harry s truman ,january 7 1948,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-harry-s-truman-january-7-1948
harry s truman ,january 5 1949,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-harry-s-truman-january-5-1949
harry s truman ,january 4 1950,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-harry-s-truman-january-4-1950
harry s truman ,january 8 1951,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-harry-s-truman-january-8-1951
harry s truman ,january 9 1952,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-harry-s-truman-january-9-1952
harry s truman ,january 7 1953,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-harry-s-truman-january-7-1953
dwight d eisenhower ,february 2 1953,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-dwight-d-eisenhower-february-2-1953
dwight d eisenhower ,january 7 1954,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-dwight-d-eisenhower-january-7-1954
dwight d eisenhower ,january 6 1955,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-dwight-d-eisenhower-january-6-1955
dwight d eisenhower ,january 5 1956,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-dwight-d-eisenhower-january-5-1956
dwight d eisenhower ,january 10 1957,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-dwight-d-eisenhower-january-10-1957
dwight d eisenhower ,january 9 1958,https://www.infoplease.com/primary-sources/government/presidential-speeches/dwight-d-eisenhower-january-9-1958
dwight d eisenhower ,january 9 1959,https://www.infoplease.com/primary-sources/government/presidential-speeches/dwight-d-eisenhower-january-9-1959
dwight d eisenhower ,january 7 1960,https://www.infoplease.com/primary-sources/government/presidential-speeches/dwight-d-eisenhower-january-7-1960
dwight d eisenhower ,january 12 1961,https://www.infoplease.com/primary-sources/government/presidential-speeches/dwight-d-eisenhower-january-12-1961
john f kennedy ,january 30 1961,https://www.infoplease.com/primary-sources/government/presidential-speeches/john-f-kennedy-january-30-1961
john f kennedy ,january 11 1962,https://www.infoplease.com/primary-sources/government/presidential-speeches/john-f-kennedy-january-11-1962
john f kennedy ,january 14 1963,https://www.infoplease.com/primary-sources/government/presidential-speeches/john-f-kennedy-january-14-1963
lyndon b johnson ,january 8 1964,https://www.infoplease.com/primary-sources/government/presidential-speeches/lyndon-b-johnson-january-8-1964
lyndon b johnson ,january 4 1965,https://www.infoplease.com/primary-sources/government/presidential-speeches/lyndon-b-johnson-january-4-1965
lyndon b johnson ,january 12 1966,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-lyndon-b-johnson-january-12-1966
lyndon b johnson ,january 10 1967,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-lyndon-b-johnson-january-10-1967
lyndon b johnson ,january 17 1968,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-lyndon-b-johnson-january-17-1968
lyndon b johnson ,january 14 1969,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-lyndon-b-johnson-january-14-1969
richard nixon ,january 22 1970,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-richard-nixon-january-22-1970
richard nixon ,january 22 1971,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-richard-nixon-january-22-1971
richard nixon ,january 20 1972,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-richard-nixon-january-20-1972
richard nixon ,february 2 1973,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-richard-nixon-february-2-1973
richard nixon ,january 30 1974,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-richard-nixon-january-30-1974
gerald r ford ,january 15 1975,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-gerald-r-ford-january-15-1975
gerald r ford ,january 19 1976,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-gerald-r-ford-january-19-1976
gerald r ford ,january 12 1977,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-gerald-r-ford-january-12-1977
jimmy carter ,january 19 1978,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-jimmy-carter-january-19-1978
jimmy carter ,january 25 1979,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-jimmy-carter-january-25-1979
jimmy carter ,january 21 1980,https://www.infoplease.com/primary-sources/government/presidential-speeches/state-union-address-jimmy-carter-january-21-1980
jimmy carter ,january 16 1981,https://www.infoplease.com/primary-sources/government/presidential-speeches/jimmy-carter-january-16-1981
